2024-04-22 14:01:39,034 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in Assem8
2024-04-22 14:01:39,034 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-04-22 14:01:39,035 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2024-04-22 14:01:39,035 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base_V2_Shrinkwrap_1.stp-1
2024-04-22 14:01:39,035 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Base_V2_Shrinkwrap_1.stp-1
2024-04-22 14:01:39,036 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base_V2_Shrinkwrap_1.stp-1
2024-04-22 14:01:39,036 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from FirstJoint_Shrinkwrap_1.stp-1
2024-04-22 14:01:39,036 INFO  ExportHelperExtension.cs: 1136 - Found 36 in FirstJoint_Shrinkwrap_1.stp-1
2024-04-22 14:01:39,037 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in FirstJoint_Shrinkwrap_1.stp-1
2024-04-22 14:01:39,037 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from SecondJoint_Shrinkwrap_1.stp-1
2024-04-22 14:01:39,037 INFO  ExportHelperExtension.cs: 1136 - Found 36 in SecondJoint_Shrinkwrap_1.stp-1
2024-04-22 14:01:39,038 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in SecondJoint_Shrinkwrap_1.stp-1
2024-04-22 14:01:39,090 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-22 14:06:11,070 INFO  SwAddin.cs: 294 - Assembly export called for file Assem8
2024-04-22 14:06:11,070 INFO  SwAddin.cs: 299 - Save is required
2024-04-22 14:06:11,071 INFO  SwAddin.cs: 313 - Saving assembly
2024-04-22 14:06:11,071 INFO  SwAddin.cs: 316 - Opening property manager
2024-04-22 14:06:11,071 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem8
2024-04-22 14:06:11,072 INFO  ExportHelperExtension.cs: 1136 - Found 37 in Assem8
2024-04-22 14:06:11,072 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [CoordSys] in Assem8
2024-04-22 14:06:11,072 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-04-22 14:06:11,072 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2024-04-22 14:06:11,073 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base_V2_Shrinkwrap_1.stp-1
2024-04-22 14:06:11,073 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Base_V2_Shrinkwrap_1.stp-1
2024-04-22 14:06:11,073 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base_V2_Shrinkwrap_1.stp-1
2024-04-22 14:06:11,074 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from FirstJoint_Shrinkwrap_1.stp-1
2024-04-22 14:06:11,074 INFO  ExportHelperExtension.cs: 1136 - Found 36 in FirstJoint_Shrinkwrap_1.stp-1
2024-04-22 14:06:11,075 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in FirstJoint_Shrinkwrap_1.stp-1
2024-04-22 14:06:11,075 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from SecondJoint_Shrinkwrap_1.stp-1
2024-04-22 14:06:11,075 INFO  ExportHelperExtension.cs: 1136 - Found 36 in SecondJoint_Shrinkwrap_1.stp-1
2024-04-22 14:06:11,076 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in SecondJoint_Shrinkwrap_1.stp-1
2024-04-22 14:06:11,076 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem8
2024-04-22 14:06:11,077 INFO  ExportHelperExtension.cs: 1136 - Found 37 in Assem8
2024-04-22 14:06:11,077 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in Assem8
2024-04-22 14:06:11,077 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-04-22 14:06:11,078 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2024-04-22 14:06:11,085 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base_V2_Shrinkwrap_1.stp-1
2024-04-22 14:06:11,097 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Base_V2_Shrinkwrap_1.stp-1
2024-04-22 14:06:11,098 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base_V2_Shrinkwrap_1.stp-1
2024-04-22 14:06:11,098 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from FirstJoint_Shrinkwrap_1.stp-1
2024-04-22 14:06:11,099 INFO  ExportHelperExtension.cs: 1136 - Found 36 in FirstJoint_Shrinkwrap_1.stp-1
